,0
0,5.748734993563426
1,5.1171483285348724
2,5.77174353268061
3,5.952062877304553
4,5.519332423663046
5,5.535752714166799
6,5.735499472044027
7,5.836055738937409
8,5.508505421021671
9,5.500953051135753
10,5.813116572326576
11,5.630615505340842
12,5.761148158787794
13,6.039566754812973
14,5.524799360668537
15,5.72268137739243
16,5.908948554810097
17,5.3623475571275225
18,5.444821267076291
19,5.522676723328682
20,5.458558003374049
21,5.560037028513172
22,5.006830630602228
23,5.5407516787714055
24,5.942957226125975
25,5.543107116521213
26,5.659969073634139
27,5.531333396070759
28,5.862894857946999
29,5.5034866855029145
30,5.641625961625394
31,5.7289258010252775
32,5.426881168354823
33,5.107542887911478
34,5.425469252371207
35,5.697650516205066
36,6.231832337662359
37,5.491238013581826
38,5.858578580681561
39,5.524209162353598
40,5.266907577706925
41,5.700794899728039
42,5.502985047754738
43,5.815342872929173
44,5.753595597782806
45,5.459564295858197
46,5.631046695098838
47,5.8370753087888545
48,6.213863312625319
49,5.265648519802647
50,5.836055738937409
51,5.3188853743676425
52,5.401678894370551
53,5.90616978247633
54,5.808580517193056
55,5.290932669687757
56,5.634567436866694
57,5.693156919579841
58,5.860713782145302
59,5.5927309656253
60,5.972536646994625
61,5.270363943214913
62,5.774477146896789
63,5.140902664648194
64,5.781783243756152
65,5.610558871091701
66,5.504932901329941
67,5.545913127338734
68,5.893474077752944
69,6.055667044143516
70,5.35893222364101
71,5.293094266002173
72,5.787354035143453
73,5.910118985464299
74,5.721698298757002
75,5.405090002606432
76,5.332903639540223
77,5.632825634870823
78,5.641502272623077
79,5.780943882839575
80,5.85258117992012
81,6.037810734485882
82,5.78765906814059
83,5.463987280479085
84,5.8828347185572145
85,5.45607286562101
86,5.791364368529703
87,5.543799350996474
88,5.5469720112979655
89,5.1583878135106485
90,5.568598453045607
91,5.843456534777159
92,5.659826846108464
93,5.539226868353292
94,5.811725550253082
95,5.499087687550278
96,5.647919340290348
97,5.913760039983215
98,5.813107316617355
99,5.299457438990019
100,5.446699807721264
101,5.749967171094134
102,5.581026975791381
103,5.498515120419261
104,5.9921842328276185
105,5.907417381234801
106,5.622378757306979
107,5.579235994019848
108,5.377795639334002
109,5.801469075320296
110,6.3491345396269026
111,5.311268400501344
112,5.879425459777972
113,5.802696966870973
114,5.28706576259349
115,5.377291048304386
116,5.5072092253412785
117,5.979756714752124
118,5.845763211590889
119,5.540656266547607
120,5.531285867525473
121,5.401262767730134
122,5.579160416416556
123,5.448135049925378
124,5.378366003028434
125,5.67058813979138
126,5.810763019481572
127,5.497955794054096
128,5.953757606196164
129,5.642017415459064
130,5.359291666334719
131,5.5636931461496655
132,5.970880291246878
133,5.45508800238858
134,5.43563172652608
135,5.69381396191319
136,5.553960577719618
137,5.67452796263437
138,5.461038688155942
139,5.369778769476022
140,5.719945037615323
141,5.858578580681561
142,5.891416463233053
143,5.3620581323469825
144,5.9027004646523995
145,5.612119456505466
146,5.437225976133859
147,5.749164884247316
148,5.935025380699578
149,5.798886157892716
150,5.658114914369046
151,5.7409963766368115
152,5.48951481381567
153,5.8051432093558075
154,5.7359641997366015
155,5.407848225923003
156,5.458297281318803
157,5.957425956951275
158,5.803544897358274
159,5.591570209519902
160,5.7169301493497455
161,5.439487628762288
162,5.955576218186119
163,5.831953492861095
164,5.659969073634139
165,5.261277671215816
166,5.552931266636055
167,5.49311460561564
168,6.027173323901311
169,5.504971987717214
170,5.283964945533849
171,5.957843386796036
172,5.566261027564581
173,5.303963435724975
174,5.076421353469107
175,5.508076407595348
176,5.914062411125782
177,5.201918263798801
178,5.5862358891976385
179,5.597873035013148
180,5.738831663026801
181,5.674814621122306
182,5.327256329585707
183,5.65639616220774
184,5.3123546473800864
185,5.461205488180566
186,5.541849421397398
187,5.8688780728484256
188,5.498515120419261
189,6.072962373228654
190,5.667930394605361
191,5.082515693248964
192,5.294152044983327
193,5.536648950149153
194,5.416070755625646
195,5.453374671267254
196,5.4727739080498194
197,5.423813430811778
198,5.959854999565259
199,5.802726670136311
200,5.164989861615716
201,5.540436971225464
202,5.838866812684726
203,5.479650050518936
204,6.05241088620506
205,5.872520390993283
206,5.773099071185322
207,5.6024086076007285
208,5.8677524085771395
209,6.046439358169954
210,6.103741214773434
211,5.597168172707644
212,5.7546037721948
213,5.836849519919858
214,5.544951765251659
215,5.720707424523659
216,6.092942847020762
217,5.321198772448739
218,5.875969094269983
219,5.633808358373023
220,5.847521894925828
221,5.8178110531633
222,5.583406440941119
223,5.57325501915645
224,5.6928732143733445
225,5.751737923533533
226,5.486573315952401
227,5.241307357495409
228,5.4941911508406625
229,5.569596889202439
230,5.5511043794792005
231,5.483431219938211
232,5.6953651671819765
233,6.021003634238675
234,5.5517253524130705
235,5.678680878679521
236,5.8373902440553085
237,5.000249652485416
238,5.5584662830277045
239,5.521686207205521
240,6.186615892067478
241,5.888263931955894
242,5.878421662157279
243,5.416787077076958
244,5.527304363123953
245,5.605778971111768
246,5.974013865161096
247,5.70292763343324
248,5.715850587136927
249,5.173358285368883
250,5.88607292380301
251,5.160910410548542
252,5.505252152658297
253,5.293522402170931
254,5.1878257566984765
255,6.068038464102999
256,5.982394916744505
257,5.632434117330797
258,5.68765154572413
259,5.980131350953082
260,5.179680004518711
261,5.225126719058646
262,5.625395427192602
263,5.416787077076958
264,5.417184796736967
265,5.686450176436839
266,5.542077450304423
267,5.179907383888683
268,5.301858101540727
269,5.089038982748788
270,5.808170397423316
271,5.490202145245053
272,5.400947959876393
273,6.1256458091446415
274,5.481040004215794
275,5.91676349505462
276,5.6433006918823425
277,5.547583409990831
278,5.606205553380992
279,5.626909491708318
280,5.4186988612526825
281,5.316780917440961
