,0
0,5.742879677948566
1,5.379937194842727
2,5.756973059712603
3,5.658319387364341
4,5.728786296184529
5,5.712268212096068
6,5.601902542957477
7,5.773426167774993
8,5.6489021408462925
9,5.72525753607468
10,5.4961480330388035
11,5.697049113871247
12,5.4221307054334105
13,5.625304877862777
14,5.718200015854983
15,5.58306804992138
16,5.761649194958592
17,5.747577471869912
18,5.660657454987335
19,5.711099178284571
20,5.577114587487108
21,5.664164556421827
22,5.1602882556756136
23,5.724066843587826
24,5.744048711760063
25,5.544273347388401
26,5.644096053548161
27,5.707592076850079
28,5.694624411546824
29,5.677088904374368
30,5.634765441731541
31,5.760480161147095
32,5.618290674993794
33,5.196636597208811
34,5.719369049666479
35,5.755782367225749
36,5.768728373853646
37,5.774595201586489
38,5.7522752657912575
39,5.7522752657912575
40,5.366969529539472
41,5.67821462083515
42,5.518446310158678
43,5.722854492425614
44,5.632340739407117
45,5.707592076850079
46,5.601815908256048
47,5.731124363807523
48,5.72051642480262
49,5.452742171285909
50,5.773426167774993
51,5.47620948221728
52,5.353806936158002
53,5.720538083477977
54,5.746386779383057
55,5.525568806404447
56,5.758142093524101
57,5.660614137636621
58,5.641801303275881
59,5.678279596861222
60,5.775764235397987
61,5.402192154611887
62,5.724066843587826
63,5.201377708480871
64,5.613614539747806
65,5.756973059712603
66,5.758142093524101
67,5.733484090105875
68,5.724023526237111
69,5.7781239616963385
70,5.47735685735342
71,5.563151157775214
72,5.688779242489339
73,5.768728373853646
74,5.753444299602755
75,5.619524684831363
76,5.531392316786576
77,5.666480965369464
78,5.6336180665954005
79,5.711164154310643
80,5.677002269672938
81,5.772235475288138
82,5.68999159365155
83,5.514874232698115
84,5.766368647555295
85,5.433886019574453
86,5.672347793102307
87,5.68295573210721
88,5.621819435103643
89,5.271822958625702
90,5.709951803148431
91,5.7028942829287335
92,5.561895489262287
93,5.760501819822452
94,5.658232752662912
95,5.5432126069536904
96,5.744048711760063
97,5.685228823704133
98,5.371688982136175
99,5.409271333506942
100,5.591294603952574
101,5.553647276555735
102,5.6230534449412115
103,5.702915941604091
104,5.739350917838717
105,5.720538083477977
106,5.701725249117236
107,5.754613333414252
108,5.63714682670525
109,5.662887229233544
110,5.740519951650215
111,5.442069256254934
112,5.7734045090996355
113,5.65825441133827
114,5.52439977259295
115,5.62069371864286
116,5.761670853633949
117,5.715818630881274
118,5.601859225606763
119,5.739350917838717
120,5.665311931557967
121,5.593632671575568
122,5.685293799730204
123,5.713523880608994
124,5.687675184703913
125,5.563086181749142
126,5.688800901164696
127,5.566593283183633
128,5.686484492217059
129,5.6088734284757455
130,5.149420412566424
131,5.72525753607468
132,5.744048711760063
133,5.67003138415467
134,5.631279998972406
135,5.650049515982432
136,5.727595603697674
137,5.720538083477977
138,5.726448228561535
139,5.527863556676727
140,5.7475558131945546
141,5.7522752657912575
142,5.68295573210721
143,5.274117708897982
144,5.781631063130829
145,5.759332786010955
146,5.431526293276102
147,5.668819032992459
148,5.694689387572896
149,5.711164154310643
150,5.554751334341161
151,5.609977486261171
152,5.719369049666479
153,5.726383252535462
154,5.776933269209484
155,5.417302959459921
156,5.647733107034796
157,5.417497887538136
158,5.572503428267191
159,5.651196891118572
160,5.4632634755893825
161,5.313864858488884
162,5.726426569886177
163,5.429253201679179
164,5.644096053548161
165,5.424533749082476
166,5.6900349110022646
167,5.7369911915403655
168,5.782821755617684
169,5.699387181494242
170,5.369242621136395
171,5.684124765918708
172,5.364523168539692
173,5.3528544891000776
174,5.143748512911796
175,5.701768566467951
176,5.7734045090996355
177,5.311808353645534
178,5.719369049666479
179,5.751084573304404
180,5.6805743471335015
181,5.674707519400658
182,5.452720512610551
183,5.729933671320668
184,5.244783570233767
185,5.516086583860327
186,5.564255215560639
187,5.604110658528328
188,5.702915941604091
189,5.768706715178289
190,5.6100857796379575
191,5.171956935115228
192,5.483288661112335
193,5.568974668157342
194,5.65121854979393
195,5.605431303067326
196,5.655916343715275
197,5.610129096988672
198,5.651131915092501
199,5.564276874235996
200,5.208305276648425
201,5.742858019273209
202,5.67821462083515
203,5.66414289774647
204,5.7475558131945546
205,5.759332786010955
206,5.500867485635506
207,5.689926617625479
208,5.647646472333366
209,5.741688985461711
210,5.768728373853646
211,5.774595201586489
212,5.6311933642709775
213,5.6018375669314056
214,5.687631867353199
215,5.667714975207033
216,5.749915539492906
217,5.497360384201015
218,5.73818188402722
219,5.595949080523205
220,5.751106231979761
221,5.4175195462134935
222,5.767537681366792
223,5.758142093524101
224,5.564255215560639
225,5.338804424686755
226,5.512438701036013
227,5.378724843680516
228,5.727573945022317
229,5.773426167774993
230,5.72755228634696
231,5.660592478961264
232,5.761670853633949
233,5.674685860725301
234,5.588934877654222
235,5.686462833541702
236,5.701725249117236
237,5.162647981973965
238,5.72640491121082
239,5.6700097254793125
240,5.746386779383057
241,5.748746505681409
242,5.377469175167589
243,5.541935279765407
244,5.753444299602755
245,5.607791029365678
246,5.741667326786354
247,5.665333590233324
248,5.659488421175839
249,5.327027451870354
250,5.749915539492906
251,5.309448627347183
252,5.520762719106315
253,5.531478951488005
254,5.2893801244735155
255,5.747577471869912
256,5.698196489007388
257,5.7369911915403655
258,5.719369049666479
259,5.58772252649201
260,5.408123958370802
261,5.385782363900213
262,5.775764235397987
263,5.541935279765407
264,5.659445103825124
265,5.782821755617684
266,5.6065570195281085
267,5.461012042667817
268,5.403361188423384
269,5.191917144612108
270,5.780462029319333
271,5.648858823495578
272,5.533795360435642
273,5.754613333414252
274,5.65710703620213
275,5.504287952368569
276,5.713523880608994
277,5.581834040083811
278,5.775764235397987
279,5.769897407665144
280,5.653578276092281
281,5.505521962206138
282,5.520762719106315
283,5.289423441824231
284,5.668840691667816
285,5.457331671830468
286,5.533817019110999
287,5.621862752454358
288,5.634765441731541
289,5.618312333669151
290,5.530179965624364
291,5.672347793102307
292,5.667649999180961
293,5.695901738735108
294,5.610129096988672
295,5.772235475288138
296,5.443281607417145
297,5.729933671320668
298,5.193086178423606
299,5.381041252628152
300,5.619459708805292
301,5.719347390991122
302,5.603114894119689
303,5.6559380023906325
304,5.767537681366792
305,5.196506645156668
306,5.581942333460597
307,5.714649597069776
308,5.7475558131945546
309,5.635977792893752
310,5.67821462083515
311,5.58780916119344
312,5.654747309903779
313,5.167302458544596
314,5.621906069805072
315,5.651196891118572
316,5.6053446683658965
317,5.597204749036131
318,5.720559742153334
319,5.761670853633949
320,5.645221770008943
321,5.694711046248253
322,5.426871816705471
323,5.483180367735549
324,5.640588952113669
325,5.509072380991344
326,5.7628398874454465
327,5.706466360389297
328,5.712333188122139
329,5.457461623882612
330,5.597204749036131
331,5.604240610580471
332,5.765199613743798
333,5.503140577232429
334,5.72051642480262
335,5.745196086896203
336,5.686484492217059
337,5.57005706726741
338,5.646455779846512
339,5.718156698504268
340,5.630045989134837
341,5.756973059712603
342,5.534921076896424
343,5.243679512448341
344,5.294186211771648
345,5.74521774557156
346,5.734631465242014
347,5.651261867144644
348,5.767537681366792
349,5.278858820170042
350,5.395199610418262
351,5.223632668250032
352,5.767537681366792
353,5.3223946339750805
354,5.448001060013848
355,5.744048711760063
356,5.719369049666479
357,5.420940012946556
358,5.4421558909563625
359,5.72525753607468
360,5.66529027288261
361,5.592420320413357
362,5.531370658111218
363,5.172000252465942
364,5.461012042667817
365,5.692372978625259
366,5.5242914792161635
367,5.619481367480649
368,5.594801705387066
369,5.537280803194776
370,5.538406519655559
371,5.713523880608994
372,5.526694522865229
373,5.725235877399323
374,5.708804428012291
375,5.603114894119689
376,5.608938404501817
377,5.635977792893752
378,5.533773701760285
379,5.597832583292594
380,5.518359675457249
381,5.776933269209484
382,5.634765441731541
383,5.733484090105875
384,5.654725651228421
385,5.767537681366792
386,5.693542012436756
387,5.346922685341163
388,5.7781239616963385
389,5.584302059758948
390,5.745196086896203
391,5.584302059758948
392,5.638294201841389
393,5.52080603645703
394,5.561895489262287
395,4.554749063350966
396,5.53847149568163
397,5.607791029365678
398,5.6817866982957135
399,5.153209076780559
