,0
0,5.732990621793009
1,5.289098195365984
2,5.753017804627869
3,5.7000264202263855
4,5.673723936009009
5,5.687881963054479
6,5.617275940823469
7,5.774136658436324
8,5.605421770149084
9,5.655307087475979
10,5.581488393330096
11,5.679331019356422
12,5.509574149084423
13,5.751463072209697
14,5.67079272767544
15,5.619904210642441
16,5.804878735777102
17,5.6422942494937995
18,5.599518487409327
19,5.683636619811423
20,5.58335323472422
21,5.6340542409991246
22,5.072728936893911
23,5.675900538833946
24,5.7851953575294575
25,5.558157983518908
26,5.680793882745347
27,5.675260534854386
28,5.765835566502272
29,5.6236764119581695
30,5.639432121288394
31,5.75703394481278
32,5.586472780043313
33,5.145539776005402
34,5.651058374671798
35,5.747451587353075
36,5.88227280982404
37,5.699902995781097
38,5.773955060573051
39,5.68239622035839
40,5.3142740554319685
41,5.699399068263901
42,5.514835344050656
43,5.764932232514202
44,5.6866971654851035
45,5.657820755765879
46,5.6337921685571475
47,5.7476137940770196
48,5.8523603310148795
49,5.384644961710012
50,5.774136658436324
51,5.4225159854325415
52,5.432200723743345
53,5.74468258574345
54,5.7631664306106805
55,5.450992988680891
56,5.718023644921783
57,5.67535574524413
58,5.709824502499728
59,5.642322463549343
60,5.821866847871573
61,5.359321630731122
62,5.73693976564372
63,5.144684047212203
64,5.665410192057882
65,5.705058412134475
66,5.69622392106115
67,5.67458640392446
68,5.782257410073636
69,5.840398297933675
70,5.442880233732364
71,5.484052400637259
72,5.731529015970618
73,5.8037938039257595
74,5.730241011322712
75,5.5641611319766975
76,5.483978665180806
77,5.667383722086256
78,5.6190678729885715
79,5.713758910539401
80,5.749191258995015
81,5.838329557515557
82,5.703536549100137
83,5.519936416086909
84,5.793982243407911
85,5.429551805218512
86,5.698651201877522
87,5.646224002205182
88,5.62232940766485
89,5.217339418722002
90,5.6850720953722345
91,5.74851712806509
92,5.600961959658924
93,5.701675536806871
94,5.70782275841581
95,5.499477783624773
96,5.711076296403304
97,5.768470575443496
98,5.46033557485934
99,5.362596643651907
100,5.556344576420514
101,5.628321161672098
102,5.608737649142488
103,5.65391921711004
104,5.79305277915826
105,5.74468258574345
106,5.678872613240134
107,5.70396674116088
108,5.567725605167573
109,5.732203146900544
110,5.884497017843849
111,5.420029704970755
112,5.803335397809471
113,5.696063798131169
114,5.451107590209963
115,5.559686585675499
116,5.692841045733545
117,5.790458636289655
118,5.6625935852533855
119,5.679694215082966
120,5.641338654982568
121,5.560475318134498
122,5.659074633463418
123,5.636371575614715
124,5.6048078964311046
125,5.597808287389464
126,5.719770055685976
127,5.566944869397361
128,5.7431198566364925
129,5.64010625221832
130,5.257543770437693
131,5.6814667561087395
132,5.789555302301585
133,5.617362328296997
134,5.575697628325448
135,5.665025521398047
136,5.681237553050596
137,5.714162972338563
138,5.656513359978646
139,5.491721485280537
140,5.749971994765228
141,5.773955060573051
142,5.733422897647716
143,5.2929474734986615
144,5.818254769485826
145,5.71922991742445
146,5.428460134244918
147,5.702034077205125
148,5.747998464736854
149,5.718118855311527
