,0
0,5.651894622173748
1,5.208994599518366
2,5.3422592045593635
3,6.094372098775523
4,5.1427208814450465
5,5.852898282277989
6,5.53469671873164
7,5.140277111145814
8,5.925211159000883
9,5.413494953843353
10,5.491857827459855
11,5.25030374155134
12,6.20077493264394
13,5.408411631067539
14,6.065973490834905
15,5.661781437295175
16,5.941127134227516
17,5.840290708078217
18,5.576766938304477
19,5.433278644437837
20,6.2540307674917415
21,5.726833266100277
22,5.225359604375497
23,5.519162389920796
24,5.389856676997907
25,5.562262940440155
26,5.090078710071872
27,5.269903116768309
28,5.86808878028768
29,5.683226536611285
30,5.290564419243836
31,5.901127947122905
32,5.205997491658856
33,5.434889754459807
34,5.241254041641444
35,5.900534103688452
36,5.5772015339950345
37,5.335898584056592
38,6.246933724434232
39,6.262713098302036
40,5.966369471496156
41,5.859591714981768
42,5.256951039894541
43,6.129175115693918
44,5.133593145927809
45,5.264844076746069
46,5.8128588249120785
47,6.167778482827297
48,5.149150524326188
49,5.276710462857694
50,6.364070722450334
51,5.595882728600713
52,5.461001972886851
53,5.9154259523446955
54,6.019248364326744
55,5.7104670199482594
56,5.165029842274575
57,5.576748026926538
58,5.3662179259791305
59,5.7715839316730335
60,5.241528494919079
61,5.246410559209206
62,5.712375922395838
63,5.20049513791078
64,6.013997768338891
65,5.915337191999662
66,5.771201185211845
67,5.675358224781368
68,5.301645712985815
69,5.445337739510556
70,5.321599897766063
71,5.569064378768445
72,5.735596994938804
73,5.455583330749306
74,6.268435826604737
75,5.926975527413392
76,5.343663748496401
77,6.0161451902433445
78,5.386886713470631
79,5.237348240094737
80,5.644628206706034
81,5.162654970571523
82,5.13295397861774
83,5.472415302319664
84,5.9014186956240575
85,5.8956741462542075
86,5.595846786406277
87,5.933661717222394
88,5.118870545368152
89,5.442542353209311
90,5.0990642744245225
91,5.60338879949481
92,5.452272371999664
93,6.047526212352336
94,6.403481528290008
95,5.550846667990351
96,5.982997417519489
97,5.357649137264128
98,6.303448306078766
99,5.209758897488356
100,5.380649409283194
101,5.715438403483633
102,5.5772015339950345
103,5.93431287161971
104,6.638030313308574
105,5.386602361741796
106,5.075286980875989
107,5.5692156662871675
108,5.727809561784859
109,5.905306819496376
110,5.666734928776995
111,5.759537711879785
112,5.4292278425564895
113,5.578735459319547
114,5.125620592001048
115,5.602186170442438
116,5.606453366177564
117,5.53844339298704
118,5.38244627636465
119,5.90886543241346
120,5.6016800937401685
121,5.134727886703684
122,5.6291329748396315
123,5.149441846023775
124,5.401756104772273
125,5.314436620530941
126,5.131269945296333
127,5.505503080136337
128,5.779870947328298
129,5.7919420224808125
130,5.4559540282665555
131,5.708618953674042
132,5.339228320277797
133,6.155197006510307
134,5.828315140682424
135,5.58012234902829
136,6.241827807410695
137,5.749673352889294
138,5.319507459193843
139,5.59335542235315
140,5.10257744731012
141,5.8113014681346575
142,5.036098831747269
143,5.900712250477889
144,5.461149556045875
145,5.913278096396462
146,5.593773964560491
147,5.955595792120378
148,5.045052591422847
149,5.791065610293216
150,5.338441945696407
151,5.515716007955765
152,5.317230880315567
153,5.761521136070165
154,5.771201185211845
155,5.975499119198485
156,6.136655318549158
157,5.7535415120362385
158,6.066854823516179
159,5.363110601455229
160,6.025400413904841
161,5.92943759708287
162,6.542284691083168
163,5.567452910271726
164,5.357435848577917
165,6.175764115842602
166,5.714593585500214
167,5.310001179637423
168,5.272311343678148
169,5.066250808340628
170,5.7980997585447716
171,5.418965202541674
172,6.245993823055009
173,5.710076693029661
174,5.826174311969886
175,5.496799361031862
176,5.513959533201859
177,5.736167702692619
178,6.138347009758894
179,5.4801276168453565
180,5.433676681274532
181,6.294278556686256
182,5.6978422066239975
183,6.206127486264511
184,5.66836566286851
185,6.175764115842602
186,5.869908504106576
187,5.415043873184199
188,6.0277301291713385
189,5.960197980215938
190,4.992817125882803
191,6.349700694717582
192,5.936758135031961
193,6.158423667529846
194,6.100888362365664
195,5.349642391072127
196,6.265881690402649
197,5.6482164989603785
198,5.242300982085
199,5.593703071210378
200,5.284466907494964
201,5.936802380414077
202,5.921784504916708
203,5.779156793783068
204,5.070285751686466
205,5.433160852891886
206,5.488100966519534
207,5.9014186956240575
208,5.49778964848682
209,5.282840027626554
210,5.6482164989603785
211,5.783802737999371
212,6.088474895243694
213,5.6427603357107845
214,5.5019252728846055
215,5.387633128202067
216,5.38433827579143
217,5.2363714053314
218,6.068272475273293
219,5.747158224309659
220,5.502714258583984
221,5.301645712985815
222,6.298147561014418
223,5.272174533117235
224,5.071847552041534
225,6.581042692938508
226,5.782519916773838
227,5.418320378134354
228,5.520735436174139
229,5.3542611027160945
230,5.480479981115263
231,5.845005748042814
232,5.728083762705735
233,5.2479162286706345
234,5.354865494882403
235,5.8167120669851355
236,6.4812840224844095
237,5.956793333579844
