,0
0,5.576890458734351
1,5.565215019962045
2,5.613639119312982
3,5.841072119211841
4,5.297851926365
5,5.78016629462731
6,5.643068940398882
7,5.280125016033844
8,5.834778875677422
9,5.6342957883709595
10,5.683427750673948
11,5.316939735226004
12,5.891432746226997
13,5.636720869490208
14,5.858821725202792
15,5.702202719441961
16,5.640869390512034
17,5.581219819212734
18,5.578306184638454
19,5.642130536710535
20,5.769878993186044
21,5.612668350728925
22,5.361550499536028
23,5.5670369999644835
24,5.43995269371542
25,5.560527674391357
26,5.171107815600743
27,5.530194925380508
28,5.7549174760495685
29,5.593251694213012
30,5.5803523670511845
31,5.868460650798282
32,5.228277711587787
33,5.642333722055015
34,5.349326787021167
35,5.764661280070923
36,5.71676933031
37,5.549490695908638
38,5.781993167543018
39,5.934502005731862
40,5.864318351511835
41,5.821084609884203
42,5.387671663188588
43,5.890615228526434
44,5.294704489112247
45,5.416229255790294
46,5.776638327696946
47,5.8674786509749515
48,5.351060129340907
49,5.487602871500776
50,5.939747190829422
51,5.688195730146375
52,5.568688159518152
53,5.844627558124644
54,5.825907300140262
55,5.516781134784569
56,5.218292019000239
57,5.674841659837961
58,5.55818166517049
59,5.7460346692731346
60,5.296815099167415
61,5.426137541934416
62,5.700293663760182
63,5.379293534019726
64,5.73280136836188
65,5.837544152281478
66,5.6178474772129565
67,5.600844553986396
68,5.4031218503707175
69,5.655715147755244
70,5.529174222335466
71,5.5668064592281885
72,5.565605149907837
73,5.642415904821085
74,5.9185471409421595
75,5.831953995376466
76,5.630521156551758
77,5.830526921642465
78,5.65703734306338
79,5.49155333327264
80,5.708117064269861
81,5.390820731412432
82,5.36335001705992
83,5.681765359881005
84,5.806940493857666
85,5.769550145531135
86,5.676246037912168
87,5.617024950008499
88,5.330704952546022
89,5.61197672852004
90,5.193739715544653
91,5.663627302538246
92,5.548125021056143
93,5.883746355857645
94,5.883543170513166
95,5.58040719442544
96,5.837653807029989
97,5.50351425674612
98,5.920506247675549
99,5.361511796314315
100,5.405601758864222
101,5.728269055720266
102,5.71676933031
103,5.790930801693707
104,5.9943161757445536
105,5.443590315394294
106,5.216997295674543
107,5.5808796237279275
108,5.634240960996704
109,5.852544489230292
110,5.731089159698576
111,5.689737118360909
112,5.651627675843053
113,5.587803323770972
114,5.210649108175245
115,5.709889109811313
116,5.685485164325951
117,5.596928019113599
118,5.617276740991856
119,5.856933453405576
120,5.2974495058407225
121,5.210144430567673
122,5.596823140687733
123,5.3976461245368625
124,5.5196222558286925
125,5.425550564970148
126,5.331753010982881
127,5.684190441000255
128,5.746050793425677
129,5.63042273304252
130,5.621183723219362
131,5.500513313311251
132,5.525997798719806
133,5.877178975451949
134,5.645669734880171
135,5.5393629836768685
136,5.781993167543018
137,5.679395106136012
138,5.524187049956641
139,5.691668869702482
140,5.089979048039008
141,5.7609414756259785
142,5.263966965899662
143,5.698137710008316
144,5.402249505295899
145,5.74138757578849
146,5.740805608328117
147,5.679757880689989
148,5.215213902303193
149,5.775245297452637
150,5.546901132666621
151,5.621978545260131
152,5.504891279428511
153,5.787962339745173
154,5.6178474772129565
155,5.76980815824987
156,5.839096888325909
157,5.647480483643337
158,5.805278103064724
159,5.523271225337464
160,5.794815088261419
161,5.711041930083413
162,5.950292388398799
163,5.664488299783168
164,5.561248434037638
165,5.900057540284696
166,5.6603185285142805
167,5.550143731486434
168,5.556316089033068
169,5.155559321499999
170,5.707799447854225
171,5.64858826236772
172,5.88028444754081
173,5.6975830979397575
174,5.735555530317287
175,5.615586878216474
176,5.532581303278045
177,5.694516329072609
178,5.822922714039184
179,5.632019065221933
180,5.52834058048236
181,5.895218725876095
182,5.597234404289962
183,5.905912281415695
184,5.681013900793971
185,5.900057540284696
186,5.818917541483689
187,5.642838399662587
188,5.834899761665207
189,5.852396131260067
190,5.071176607288554
191,5.935588767390433
192,5.6062604429421015
193,5.8416864515679245
194,5.803231920651994
195,5.433999645665808
196,5.933437823142461
197,5.718783264417645
198,5.529651544551223
199,5.605448051336056
200,5.459764489681019
201,5.768556914468533
202,5.7409264943159
203,5.754467625816251
204,5.088821334853639
205,5.621007893266698
206,5.493688269958694
207,5.806940493857666
208,5.694806590096429
209,5.328099265151464
210,5.718783264417645
211,5.630966113871805
212,5.753282440648442
213,5.743066207324599
214,5.510981337618451
215,5.5814004254880425
216,5.633900765511898
217,5.460570659551685
218,5.75975629045817
219,5.794474892776613
220,5.593662841224616
221,5.4031218503707175
222,5.8244867979135115
223,5.474726123408119
224,5.221726455334633
225,5.967541976514197
226,5.628952179764161
227,5.5430304654995055
228,5.442921155663955
229,5.595094691281263
230,5.546407686298322
231,5.67343716517313
232,5.652385473256091
233,5.471851192055553
234,5.647688561901086
235,5.78270103049507
236,5.9627692207191245
237,5.861388592785013
238,5.445636497807024
239,5.630500022895322
240,5.857246293498566
241,5.69350685726684
242,5.9758540470695305
243,5.647688561901086
244,5.526447648953123
245,5.908814684750702
246,5.818604701390698
247,5.508754665521035
248,5.522140867543911
249,5.880668239160599
250,5.779227890938962
251,5.5691380097514696
252,5.612574936723581
253,5.651627675843053
254,5.671341048299414
255,5.735450768482045
256,5.5679802965661
257,5.149195126438783
258,5.901923116422117
259,5.862178638503136
260,5.727451538019702
261,5.805387757813235
262,5.65302716100399
263,5.7390174386341215
264,5.337733531014933
265,5.546955960040877
266,5.762549039044665
267,5.519035395455049
268,6.0003515231508615
269,5.392916848286148
270,5.779227890938962
271,5.6481384121344025
272,5.818917541483689
273,5.552322147716845
274,5.560837287026034
275,5.700888376840298
276,5.607071738907286
277,5.563344550911355
278,5.6039999605362425
279,5.2251287599545675
280,5.677606936442016
281,5.739522116241694
282,5.643683272754966
283,5.425320024233853
284,5.682237789183493
285,5.498444901601224
286,5.634065247634664
287,5.639919872175039
288,5.551411099420314
289,5.668109797309499
290,5.577707976434914
291,5.767054112885088
292,4.71041970905063
293,5.699229364580157
294,5.960798882746461
295,5.891882596460314
296,5.728417413690489
297,5.5339809050296065
298,5.836386439096109
299,5.607071738907286
300,5.635053585783997
301,5.523271225337464
302,5.716698378783201
303,5.285984533487489
304,5.644452417997901
305,5.817798414929408
306,5.859929270745926
307,5.683987255655776
308,5.891882596460314
309,5.79212721810079
310,5.812092148359258
311,5.856483603172259
312,5.711765917188008
313,5.6569825156891245
314,5.776857637193968
315,5.5803201187461
316,5.401541758934472
317,5.862757495095821
318,5.749151489191893
319,5.7953424615287865
320,5.528505179195751
321,5.65302716100399
322,5.86465854699664
323,5.716292008094243
324,5.787907512370917
325,5.570964882667178
326,5.1672235290330315
327,5.350856943996428
328,5.818682107834124
329,5.660491131008631
330,5.65605534324005
331,5.8771241480776935
332,5.760793117655755
333,5.555948421565822
334,5.340037609555774
335,5.632738159413258
336,5.934227868860585
337,5.615241789818398
338,5.714848926798323
339,5.303261593585328
340,5.1635859073541575
341,5.230285190778805
342,5.750138265337868
343,5.596142749718121
344,5.805387757813235
345,5.798902560173611
346,5.55255268845314
347,5.736608481667414
348,5.962011423306087
349,5.642931930258555
350,5.728417413690489
351,5.197690177316517
352,5.7176690307766345
353,5.395764307656274
354,5.395478939545724
355,5.739522116241694
356,5.688223085538191
357,5.86465854699664
358,5.727962787134527
359,5.626120844546577
360,5.663490175807295
361,5.574125182130295
362,5.725976208418698
363,5.543263510987748
364,5.331753010982881
365,5.7014948564899095
366,5.649636320804579
367,6.010638708001502
368,5.451616901248452
369,5.921800971001245
370,5.35185017505903
371,5.70209306469345
372,5.920248234956814
373,5.8682413413012595
374,5.587627610408933
375,5.810539412314827
376,5.751405633271748
377,5.655221701386944
378,5.516802151850381
379,5.129262327894775
380,5.837598979655734
381,5.525997798719806
382,5.5425395238831525
383,5.698537742371272
384,5.38546589156636
385,5.844627558124644
386,5.437988810659385
387,5.837598979655734
388,5.870776077169019
389,5.765165957678496
390,5.64256426279131
391,5.777494548619222
392,5.878907541449044
393,5.719029929306482
394,5.834422556040074
395,5.228277711587787
396,5.574147761199465
397,5.8747538943327
398,5.44101687630482
399,5.572353136588842
